date,inside_covers,outside_covers,reserved_covers,walkin_covers,waitlist_covers,no_show_covers,no_show_parties,UC,season,weekday,year,patio_open,apparent_temp_7pm,apparent_temp_12pm,dewpoint_7pm,temp_max,temp_min,temp_range,snow_depth_morning,precip_dinner,precip_dinner_max,snowfall_dinner,precip_type_dinner,windgusts_dinner_max,cloudcover_dinner_mean,precip_lunch,precip_lunch_max,precip_type_lunch,precip_lag0,precip_type_code,precip_lag1,precip_lag2,precip_lag5d,year_code,any_rain_lag1,OC_predicted,cloudcover_bin,UC_predicted,UC_resid
2017-08-01,160,85,121,60,64,21,9,124,Summer,2,2017,1,80.3,92.3,67.6,92.4,69.4,23.0,0.0,0.0,0.0,0.0,none,16.3,21.2,0.0,0.0,none,0.0,0,0.0,0.0,0.5139999999999998,0,0,87.25855627638498,0,136.7843702542171,-12.784370254217094
2017-08-02,161,42,132,18,53,19,7,71,Summer,3,2017,1,79.3,80.7,70.2,87.8,76.3,11.5,0.0,0.008,0.008,0.0,rain,14.8,63.0,0.217,0.138,rain,0.24100000000000002,1,0.0,0.0,0.4739999999999998,0,0,72.52903486956053,2,113.94895551084079,-42.94895551084079
2017-08-03,180,87,133,55,79,12,3,134,Summer,4,2017,1,77.4,88.5,68.4,89.6,73.8,15.799999999999997,0.0,0.0,0.0,0.0,none,22.1,84.2,0.0,0.0,none,0.0,0,0.24100000000000002,0.0,0.6429999999999998,0,1,87.89969929527462,3,134.54722532274025,-0.5472253227402462
2017-08-04,197,119,128,67,121,26,9,188,Summer,5,2017,1,76.7,83.5,71.6,83.5,73.8,9.700000000000003,0.0,0.0,0.0,0.0,none,29.5,9.5,0.067,0.067,rain,0.29100000000000004,0,0.0,0.24100000000000002,0.2409999999999998,0,0,97.45447391126925,0,146.43375292729806,41.56624707270194
2017-08-05,218,135,147,56,150,20,8,206,Summer,6,2017,1,71.5,81.1,57.9,81.1,66.2,14.899999999999991,0.0,0.0,0.0,0.0,none,23.7,40.0,0.02,0.008,rain,0.296,0,0.29100000000000004,0.0,0.5319999999999998,0,1,114.89510138702572,1,166.79403029509433,39.20596970490567
2017-08-06,193,117,125,67,118,17,6,185,Summer,7,2017,1,78.3,73.7,65.4,78.3,60.2,18.099999999999994,0.0,0.0,0.0,0.0,none,16.3,99.0,0.0,0.0,none,0.0,0,0.296,0.29100000000000004,0.8279999999999998,0,1,102.34488766366468,3,162.0582108956493,22.941789104350704
2017-08-07,186,0,128,14,44,11,5,58,Summer,1,2017,0,68.9,68.9,66.5,73.3,64.8,8.5,0.0,0.496,0.169,0.0,rain,25.1,100.0,0.125,0.039,rain,1.0030000000000001,1,0.0,0.296,0.8279999999999998,0,0,0.0,3,69.59278771918949,-11.592787719189488
2017-08-08,157,99,122,66,68,21,8,134,Summer,2,2017,1,78.1,72.1,63.6,78.4,66.5,11.900000000000006,0.0,0.0,0.0,0.0,none,16.8,37.5,0.0,0.0,none,0.012,0,1.0030000000000001,0.0,1.5899999999999999,0,1,95.481952609927,1,143.8218294530397,-9.821829453039697
2017-08-09,182,101,162,40,81,8,4,121,Summer,3,2017,1,74.4,83.1,62.3,84.4,63.2,21.200000000000003,0.0,0.0,0.0,0.0,none,15.9,11.5,0.0,0.0,none,0.0,0,0.012,1.0030000000000001,1.6019999999999999,0,1,91.64964438777004,0,133.74517996588006,-12.745179965880055
2017-08-10,194,95,153,50,86,18,7,136,Summer,4,2017,1,75.8,86.3,66.3,87.2,65.7,21.5,0.0,0.0,0.0,0.0,none,20.1,87.0,0.004,0.004,rain,0.004,0,0.0,0.012,1.311,0,0,88.63890423389537,3,134.46464321891045,1.535356781089547
2017-08-11,193,93,145,47,94,17,6,141,Summer,5,2017,1,72.6,80.5,65.9,80.5,65.5,15.0,0.0,0.024,0.024,0.0,rain,24.6,75.8,0.0,0.0,none,0.024,1,0.004,0.0,1.019,0,1,84.48634206996088,3,129.52163737444695,11.478362625553046
2017-08-12,192,94,147,59,80,11,6,139,Summer,6,2017,1,76.0,77.1,70.3,78.5,69.9,8.599999999999994,0.0,0.095,0.059,0.0,rain,18.6,97.0,0.0,0.0,none,0.457,1,0.024,0.004,1.043,0,1,82.19309594520455,3,137.33143549209598,1.6685645079040228
2017-08-13,212,113,136,91,98,16,7,189,Summer,7,2017,1,79.0,84.1,62.8,85.1,72.3,12.799999999999997,0.0,0.0,0.0,0.0,none,17.9,63.5,0.0,0.0,none,0.0,0,0.457,0.024,0.4969999999999998,0,1,107.20232900150017,2,167.2702524184266,21.729747581573406
2017-08-14,174,86,137,61,62,22,9,123,Summer,1,2017,1,79.4,81.7,69.5,81.7,70.6,11.100000000000009,0.0,0.0,0.0,0.0,none,15.4,98.2,0.004,0.004,rain,0.004,0,0.0,0.457,0.48499999999999976,0,0,79.69217937289125,3,131.77714937698846,-8.777149376988461
2017-08-15,157,74,125,60,46,22,8,106,Summer,2,2017,1,81.7,78.8,71.4,81.7,73.0,8.700000000000003,0.0,0.004,0.004,0.0,rain,15.2,96.5,0.188,0.083,rain,0.335,1,0.004,0.0,0.48899999999999977,0,1,65.84987423465061,3,112.72243470399624,-6.722434703996242
2017-08-16,162,96,127,48,83,23,8,131,Summer,3,2017,1,84.2,86.5,71.3,89.0,71.3,17.700000000000003,0.0,0.0,0.0,0.0,none,13.0,24.8,0.004,0.004,rain,0.004,0,0.335,0.004,0.8199999999999998,0,1,85.23902712678051,0,132.37536382704528,-1.3753638270452768
2017-08-17,167,103,135,71,64,40,14,135,Summer,4,2017,1,77.2,82.2,67.7,82.6,67.7,14.899999999999991,0.0,0.0,0.0,0.0,none,22.4,84.5,0.0,0.0,none,0.0,0,0.004,0.335,0.7999999999999997,0,1,88.0123256922404,3,134.55685364063058,0.4431463593694218
2017-08-18,191,25,133,32,51,24,7,83,Summer,5,2017,1,85.3,82.0,75.4,88.5,77.6,10.900000000000006,0.0,0.032,0.016,0.0,rain,27.7,100.0,0.11800000000000001,0.075,rain,0.462,1,0.0,0.004,0.3429999999999998,0,0,72.06782120933862,3,122.75405354702148,-39.754053547021485
2017-08-19,197,132,156,42,131,22,8,173,Summer,6,2017,1,82.0,87.0,71.0,89.2,76.9,12.299999999999997,0.0,0.0,0.0,0.0,none,23.3,43.5,0.0,0.0,none,0.032,0,0.462,0.0,0.8049999999999998,0,1,109.76316848331174,1,166.97711077128656,6.022889228713439
2017-08-20,184,97,114,86,81,19,9,167,Summer,7,2017,1,80.8,79.8,62.3,83.0,69.7,13.299999999999997,0.0,0.0,0.0,0.0,none,20.1,14.2,0.0,0.0,none,0.0,0,0.032,0.462,0.8329999999999999,0,1,107.26548577134872,0,168.2490987822453,-1.2490987822453121
2017-08-21,166,94,135,60,65,10,4,125,Summer,1,2017,1,79.9,87.0,69.7,87.0,68.4,18.599999999999994,0.0,0.0,0.0,0.0,none,29.3,39.0,0.0,0.0,none,0.0,0,0.0,0.032,0.4979999999999998,0,0,92.85502567504656,1,145.04328454305448,-20.043284543054483
2017-08-22,183,76,126,83,50,19,8,133,Summer,2,2017,1,84.1,88.9,72.1,93.1,78.6,14.5,0.0,0.0,0.0,0.0,none,29.5,47.5,0.0,0.0,none,0.0,0,0.0,0.0,0.4939999999999998,0,0,91.21739865583496,1,142.63068909116365,-9.630689091163646
2017-08-23,175,104,130,61,88,22,10,149,Summer,3,2017,1,78.0,79.8,59.6,83.3,70.7,12.599999999999994,0.0,0.0,0.0,0.0,none,18.1,33.2,0.0,0.0,none,0.261,0,0.0,0.0,0.4939999999999998,0,0,96.59241636287081,1,140.48797586959472,8.51202413040528
2017-08-24,163,94,113,68,76,20,8,144,Summer,4,2017,1,72.6,77.8,52.3,80.8,64.8,16.0,0.0,0.0,0.0,0.0,none,17.0,75.5,0.0,0.0,none,0.0,0,0.261,0.0,0.29299999999999976,0,1,90.20493081034398,3,134.39349228988706,9.606507710112936
2017-08-25,184,110,151,51,92,12,5,143,Summer,5,2017,1,72.5,75.0,54.5,76.7,62.6,14.100000000000001,0.0,0.0,0.0,0.0,none,11.2,53.5,0.012,0.008,rain,0.016,0,0.0,0.261,0.2609999999999998,0,0,99.81409753214936,2,146.65368324899697,-3.6536832489969697
2017-08-26,205,115,127,75,118,19,8,193,Summer,6,2017,1,71.3,73.8,54.8,75.7,61.6,14.100000000000001,0.0,0.0,0.0,0.0,none,11.6,0.0,0.0,0.0,none,0.0,0,0.016,0.0,0.2769999999999998,0,1,108.74346238848736,0,160.52400729109718,32.47599270890282
2017-08-27,180,126,125,70,111,20,9,181,Summer,7,2017,1,69.3,74.6,56.6,74.6,61.2,13.399999999999991,0.0,0.0,0.0,0.0,none,16.8,93.8,0.0,0.0,none,0.0,0,0.0,0.016,0.2769999999999998,0,0,106.3081472161352,3,161.46725344247687,19.532746557523126
2017-08-28,204,72,139,85,52,17,8,137,Summer,1,2017,1,65.9,69.9,54.7,71.2,61.2,10.0,0.0,0.0,0.0,0.0,none,29.1,64.2,0.0,0.0,none,0.0,0,0.0,0.0,0.2769999999999998,0,0,90.61192022220652,2,135.76654379826732,1.233456201732679
2017-08-30,178,101,127,68,84,13,6,152,Summer,3,2017,1,73.1,71.2,56.1,77.7,58.5,19.200000000000003,0.0,0.0,0.0,0.0,none,23.9,25.8,0.0,0.0,none,0.13,0,0.306,0.0,0.3219999999999998,0,1,99.04201830761156,1,140.4376715979918,11.562328402008205
2017-08-31,169,102,133,68,70,24,11,138,Summer,4,2017,1,71.1,79.9,58.0,80.2,61.1,19.1,0.0,0.004,0.004,0.0,rain,24.4,64.5,0.004,0.004,rain,0.008,1,0.13,0.306,0.4359999999999998,0,1,87.72002282406922,2,127.47327657477501,10.526723425224986
2017-09-01,193,110,130,54,119,21,8,173,Summer,5,2017,1,62.9,61.4,44.8,65.6,49.7,15.899999999999991,0.0,0.0,0.0,0.0,none,21.5,96.2,0.0,0.0,none,0.0,0,0.008,0.13,0.4439999999999998,0,1,97.44440769361228,3,139.52928725601515,33.47071274398485
2017-09-02,214,9,136,28,59,4,2,87,Summer,6,2017,1,61.7,61.7,53.4,62.2,50.5,11.700000000000003,0.0,0.044,0.024,0.0,rain,19.2,99.2,0.0,0.0,none,0.363,1,0.0,0.008,0.4439999999999998,0,0,92.01100871898942,3,137.5470176200958,-50.5470176200958
2017-09-03,193,129,139,66,117,13,5,183,Summer,7,2017,1,67.0,67.3,58.6,71.7,59.2,12.5,0.0,0.004,0.004,0.0,rain,25.9,49.2,0.173,0.083,rain,0.61,1,0.363,0.0,0.8069999999999997,0,1,106.86317039132749,1,157.20344258207962,25.796557417920383
2017-09-04,196,98,128,65,101,34,10,166,Summer,1,2017,1,71.0,74.2,54.6,77.6,57.8,19.799999999999997,0.0,0.0,0.0,0.0,none,23.7,0.0,0.0,0.0,none,0.0,0,0.61,0.363,1.1109999999999998,0,1,90.46166644679383,0,138.1529642831701,27.847035716829907
2017-09-05,184,60,134,49,61,18,8,110,Summer,2,2017,1,77.7,85.0,68.7,85.0,67.5,17.5,0.0,0.0,0.0,0.0,none,28.6,42.0,0.0,0.0,none,0.004,0,0.0,0.61,0.9809999999999999,0,0,95.71618457948347,1,143.85108552729184,-33.85108552729184
2017-09-06,183,0,124,27,32,9,5,59,Summer,3,2017,0,66.0,65.3,60.9,76.1,64.2,11.899999999999991,0.0,0.067,0.067,0.0,rain,19.5,98.5,0.076,0.024,rain,0.842,1,0.004,0.0,0.9769999999999999,0,1,0.0,3,50.77738563735192,8.22261436264808
2017-09-07,171,90,105,100,56,40,13,156,Summer,4,2017,1,63.9,67.4,51.2,70.1,59.8,10.299999999999997,0.0,0.0,0.0,0.0,none,24.2,10.0,0.0,0.0,none,0.107,0,0.842,0.004,1.819,0,1,99.15570106956137,0,138.966506587776,17.033493412224004
2017-09-08,189,97,142,72,72,26,13,144,Summer,5,2017,1,63.6,67.0,50.2,67.9,54.2,13.700000000000003,0.0,0.0,0.0,0.0,none,21.7,27.5,0.0,0.0,none,0.0,0,0.107,0.842,1.563,0,1,110.68288336195364,1,153.0998150060012,-9.099815006001194
2017-09-09,198,117,152,61,102,20,7,163,Summer,6,2017,1,59.8,65.0,48.7,65.9,51.1,14.800000000000004,0.0,0.0,0.0,0.0,none,24.6,75.8,0.0,0.0,none,0.0,0,0.0,0.107,0.9529999999999997,0,0,104.85073458136007,3,150.9573536878975,12.042646312102505
2017-09-10,197,107,115,90,99,18,6,189,Summer,7,2017,1,62.9,66.0,49.6,67.4,51.6,15.800000000000004,0.0,0.0,0.0,0.0,none,19.0,10.8,0.0,0.0,none,0.0,0,0.0,0.0,0.9529999999999997,0,0,114.31353068946314,0,166.33307469344362,22.66692530655638
2017-09-11,160,82,123,48,71,18,7,119,Summer,1,2017,1,72.0,69.3,52.5,74.4,53.0,21.400000000000006,0.0,0.0,0.0,0.0,none,10.3,60.8,0.0,0.0,none,0.0,0,0.0,0.0,0.9489999999999997,0,0,88.84629047846282,2,137.05547146674857,-18.05547146674857
2017-09-12,150,99,132,51,66,16,5,117,Summer,2,2017,1,70.0,76.9,60.3,80.0,58.2,21.799999999999997,0.0,0.0,0.0,0.0,none,15.0,95.8,0.0,0.0,none,0.0,0,0.0,0.0,0.10699999999999978,0,0,85.74468775709772,3,130.0672806354125,-13.067280635412487
2017-09-13,171,71,132,67,43,16,6,110,Summer,3,2017,1,72.3,78.7,67.0,79.9,59.4,20.500000000000007,0.0,0.0,0.0,0.0,none,22.6,24.2,0.0,0.0,none,0.004,0,0.0,0.0,0.0,0,0,92.53610479318631,0,133.56212764802774,-23.56212764802774
2017-09-14,182,83,127,90,48,20,10,138,Summer,4,2017,1,75.7,79.0,63.3,82.6,71.0,11.599999999999994,0.0,0.0,0.0,0.0,none,18.1,51.0,0.008,0.008,rain,0.15,0,0.004,0.0,0.003999999999999778,0,1,93.85622386664974,2,139.58881862783701,-1.5888186278370142
2017-09-15,176,123,148,50,101,6,2,151,Summer,5,2017,1,76.6,82.7,66.5,82.7,67.3,15.400000000000006,0.0,0.0,0.0,0.0,none,14.1,34.2,0.0,0.0,none,0.008,0,0.15,0.004,0.15399999999999978,0,1,106.35402590812376,1,155.26563308872983,-4.265633088729828
2017-09-16,186,117,157,61,85,16,6,146,Summer,6,2017,1,74.7,82.4,68.1,85.3,72.2,13.099999999999994,0.0,0.0,0.0,0.0,none,16.8,45.8,0.004,0.004,rain,0.036000000000000004,0,0.008,0.15,0.16199999999999978,0,1,114.05338184876716,1,167.56712096495568,-21.567120964955677
2017-09-17,171,107,126,54,98,30,11,152,Summer,7,2017,1,72.6,81.5,66.7,83.2,71.6,11.600000000000009,0.0,0.0,0.0,0.0,none,18.1,21.5,0.012,0.008,rain,0.032,0,0.036000000000000004,0.008,0.1979999999999998,0,1,111.35648631385781,0,168.1800142841634,-16.180014284163406
2017-09-18,189,49,129,67,42,10,5,109,Summer,1,2017,1,75.2,75.6,67.2,79.2,69.4,9.799999999999997,0.0,0.008,0.004,0.0,rain,17.0,69.2,0.008,0.004,rain,0.052000000000000005,1,0.032,0.036000000000000004,0.2299999999999998,0,1,78.58632491097816,2,124.82333941458134,-15.82333941458134
2017-09-19,185,0,114,24,47,15,5,71,Summer,2,2017,0,72.5,71.6,62.9,75.7,66.9,8.799999999999997,0.0,0.008,0.004,0.0,rain,32.2,92.5,0.0,0.0,none,0.055,1,0.052000000000000005,0.032,0.2779999999999998,0,1,0.0,3,52.09814306347101,18.901856936528993
2017-09-20,167,78,119,68,58,27,9,126,Summer,3,2017,1,74.7,74.1,64.9,76.4,66.3,10.100000000000009,0.0,0.0,0.0,0.0,none,26.8,97.8,0.0,0.0,none,0.0,0,0.055,0.052000000000000005,0.18299999999999977,0,1,84.96781197133188,3,127.28270545808252,-1.2827054580825177
2017-09-21,170,81,129,46,76,6,2,122,Summer,4,2017,1,73.7,77.2,61.4,80.2,69.2,11.0,0.0,0.0,0.0,0.0,none,23.0,100.0,0.0,0.0,none,0.0,0,0.0,0.055,0.17499999999999977,0,0,89.74822737288669,3,134.49731212069628,-12.497312120696279
2017-09-22,177,121,131,73,94,9,3,167,Fall,5,2017,1,69.4,70.8,56.4,75.2,60.1,15.100000000000001,0.0,0.0,0.0,0.0,none,27.7,5.5,0.0,0.0,none,0.0,0,0.0,0.0,0.1389999999999998,0,0,103.26481858443942,0,146.13762361914044,20.86237638085956
2017-09-23,176,128,144,61,99,19,6,160,Fall,6,2017,1,75.2,78.3,57.2,81.1,63.6,17.499999999999993,0.0,0.0,0.0,0.0,none,20.6,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.10699999999999978,0,0,116.52973323328101,0,165.49744013495615,-5.49744013495615
2017-09-24,188,89,120,49,108,6,3,157,Fall,7,2017,1,79.7,89.2,67.7,93.6,67.0,26.599999999999994,0.0,0.0,0.0,0.0,none,11.0,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.05499999999999978,0,0,95.40635084382028,0,151.87231181312595,5.127688186874053
2017-09-25,160,74,130,49,55,21,8,104,Fall,1,2017,1,72.0,89.8,66.3,91.7,72.0,19.700000000000003,0.0,0.0,0.0,0.0,none,19.2,1.8,0.0,0.0,none,0.0,0,0.0,0.0,0.0,0,0,77.51292246253729,0,123.90492572037988,-19.90492572037988
2017-09-26,174,54,107,79,42,6,3,121,Fall,2,2017,1,74.8,84.1,67.5,85.2,71.6,13.600000000000009,0.0,0.0,0.0,0.0,none,19.5,89.8,0.0,0.0,none,0.0,0,0.0,0.0,0.0,0,0,75.03158742962336,3,120.81435251820349,0.18564748179650792
2017-09-27,154,77,121,52,58,24,9,110,Fall,3,2017,1,80.0,86.3,72.4,90.0,73.9,16.099999999999994,0.0,0.004,0.004,0.0,rain,19.0,45.5,0.0,0.0,none,0.012,1,0.0,0.0,0.0,0,0,78.39788302354032,1,115.52710753443868,-5.527107534438684
2017-09-28,171,75,131,64,51,14,5,115,Fall,4,2017,1,60.7,69.6,47.0,81.5,54.1,27.4,0.0,0.0,0.0,0.0,none,30.0,0.0,0.0,0.0,none,0.0,0,0.012,0.0,0.011999999999999778,0,1,65.90934290560507,0,114.75643188667522,0.243568113324784
2017-09-29,195,106,155,63,83,7,3,146,Fall,5,2017,1,62.9,61.9,46.6,63.7,53.1,10.600000000000001,0.0,0.0,0.0,0.0,none,19.2,21.0,0.0,0.0,none,0.0,0,0.0,0.012,0.011999999999999778,0,0,100.08499894385307,0,142.74180548830327,3.258194511696729
2017-09-30,221,69,154,78,58,22,10,136,Fall,6,2017,1,50.8,58.5,47.8,62.9,49.0,13.899999999999999,0.0,0.0,0.0,0.0,none,33.3,37.2,0.11900000000000001,0.083,rain,0.131,0,0.0,0.0,0.011999999999999778,0,0,0.0,1,99.77048630495689,36.22951369504311
2017-10-01,180,100,130,77,73,13,6,150,Fall,7,2017,1,56.5,60.4,46.8,64.1,47.1,16.999999999999993,0.0,0.0,0.0,0.0,none,9.8,0.0,0.0,0.0,none,0.0,0,0.131,0.0,0.1429999999999998,0,1,84.09096339929592,0,139.97749162173653,10.022508378263467
2017-10-02,168,58,113,69,44,37,14,113,Fall,1,2017,1,60.2,64.8,49.8,68.6,48.9,19.699999999999996,0.0,0.0,0.0,0.0,none,12.3,0.0,0.0,0.0,none,0.0,0,0.0,0.131,0.1429999999999998,0,0,71.74231210020451,0,118.1067900696838,-5.106790069683797
2017-10-03,195,60,144,54,57,17,7,111,Fall,2,2017,1,57.2,63.5,48.4,63.6,52.9,10.700000000000003,0.0,0.0,0.0,0.0,none,21.0,93.8,0.0,0.0,none,0.0,0,0.0,0.0,0.13099999999999978,0,0,66.42973671925213,3,112.25199320094099,-1.251993200940987
2017-10-04,159,83,114,69,59,28,9,128,Fall,3,2017,1,66.2,66.5,59.5,71.9,52.5,19.400000000000006,0.0,0.0,0.0,0.0,none,23.7,5.5,0.0,0.0,none,0.0,0,0.0,0.0,0.13099999999999978,0,0,77.02644232549812,0,119.94519459946864,8.054805400531365
2017-10-05,184,65,121,80,48,21,9,128,Fall,4,2017,1,76.9,76.1,64.3,83.4,59.8,23.60000000000001,0.0,0.0,0.0,0.0,none,16.3,99.8,0.0,0.0,none,0.051000000000000004,0,0.0,0.0,0.13099999999999978,0,0,64.5288584482585,3,117.19237180691445,10.807628193085549
2017-10-06,202,104,161,58,87,12,4,145,Fall,5,2017,1,71.0,78.1,63.9,81.8,69.1,12.700000000000003,0.0,0.0,0.0,0.0,none,20.8,63.5,0.0,0.0,none,0.012,0,0.051000000000000004,0.0,0.05099999999999978,0,1,102.49645256181948,2,145.9388369036795,-0.938836903679487
2017-10-07,189,122,130,62,119,16,7,181,Fall,6,2017,1,68.9,78.4,66.3,78.4,67.4,11.0,0.0,0.0,0.0,0.0,none,35.6,85.2,0.004,0.004,rain,0.004,0,0.012,0.051000000000000004,0.06299999999999978,0,1,104.17529806821726,3,156.03065112059033,24.969348879409665
2017-10-08,191,86,122,63,92,9,4,155,Fall,7,2017,1,77.8,77.6,71.7,81.5,71.0,10.5,0.0,0.0,0.0,0.0,none,21.0,98.0,0.067,0.043,rain,0.319,0,0.004,0.012,0.06699999999999978,0,1,85.20298262719085,3,144.99099969649953,10.009000303500471
2017-10-09,180,0,114,36,30,10,4,66,Fall,1,2017,0,76.8,72.3,71.9,80.1,70.4,9.699999999999989,0.0,0.024,0.008,0.0,rain,36.9,81.2,0.06,0.02,rain,0.635,1,0.319,0.004,0.3859999999999998,0,1,0.0,3,57.70686233588271,8.293137664117289
2017-10-10,157,88,135,62,48,15,7,110,Fall,2,2017,1,73.1,78.0,61.5,80.5,64.2,16.299999999999997,0.0,0.0,0.0,0.0,none,16.3,29.0,0.0,0.0,none,0.004,0,0.635,0.319,1.021,0,1,82.1605422481988,1,124.81227526531869,-14.81227526531869
2017-10-11,180,4,121,26,37,15,6,63,Fall,3,2017,1,65.0,71.4,60.0,73.6,61.9,11.699999999999996,0.0,0.024,0.02,0.0,rain,18.1,85.2,0.0,0.0,none,0.056,1,0.004,0.635,0.9739999999999998,0,1,55.577625068734704,3,99.50602795614022,-36.506027956140215
2017-10-12,189,28,127,45,45,19,6,90,Fall,4,2017,1,54.6,53.6,44.7,61.3,50.8,10.5,0.0,0.0,0.0,0.0,none,19.9,96.0,0.016,0.008,rain,0.08,0,0.056,0.004,1.0179999999999998,0,1,0.0,3,84.85421456685123,5.145785433148774
2017-10-13,199,108,143,53,111,18,6,164,Fall,5,2017,1,60.8,58.4,55.0,62.0,49.0,13.0,0.0,0.0,0.0,0.0,none,21.0,98.0,0.0,0.0,none,0.0,0,0.08,0.056,1.0939999999999996,0,1,89.77006011272162,3,135.61683695300576,28.38316304699424
2017-10-14,196,106,151,61,90,6,2,151,Fall,6,2017,1,69.3,68.5,62.6,75.0,61.5,13.5,0.0,0.0,0.0,0.0,none,11.2,66.2,0.0,0.0,none,0.004,0,0.0,0.08,0.7749999999999998,0,0,112.10774973971485,2,161.3965177576818,-10.396517757681806
2017-10-15,182,78,122,80,58,5,2,138,Fall,7,2017,1,70.0,71.8,62.5,73.7,66.8,6.900000000000006,0.0,0.0,0.0,0.0,none,23.0,18.0,0.0,0.0,none,0.004,0,0.004,0.0,0.14399999999999977,0,1,90.69850021600458,0,146.96911602697338,-8.969116026973381
2017-10-16,182,0,122,20,40,13,5,60,Fall,1,2017,0,45.1,47.6,35.4,68.6,40.8,27.799999999999997,0.0,0.0,0.0,0.0,none,25.9,71.0,0.0,0.0,none,0.122,0,0.004,0.004,0.14399999999999977,0,1,0.0,2,58.63460225038524,1.3653977496147576
2017-10-17,179,0,114,35,30,21,10,65,Fall,2,2017,0,47.5,48.2,41.6,51.9,38.1,13.799999999999997,0.0,0.0,0.0,0.0,none,17.7,0.0,0.0,0.0,none,0.0,0,0.122,0.004,0.20999999999999977,0,1,0.0,0,57.12799243975401,7.87200756024599
2017-10-18,184,56,137,46,57,8,4,103,Fall,3,2017,1,60.2,60.9,54.9,65.2,42.8,22.400000000000006,0.0,0.0,0.0,0.0,none,17.7,0.0,0.0,0.0,none,0.0,0,0.0,0.122,0.12999999999999978,0,0,74.08809732842033,0,116.9478872081702,-13.9478872081702
2017-10-19,185,65,127,67,56,29,10,123,Fall,4,2017,1,57.8,60.9,45.5,63.3,49.8,13.5,0.0,0.0,0.0,0.0,none,19.7,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.12999999999999978,0,0,64.48877701649269,0,113.323624414792,9.676375585208007
2017-10-20,187,85,145,54,73,13,5,127,Fall,5,2017,1,58.2,60.9,44.3,64.0,51.9,12.100000000000001,0.0,0.0,0.0,0.0,none,20.4,0.0,0.0,0.0,none,0.0,0,0.0,0.0,0.12599999999999978,0,0,97.78257695218318,0,140.218006161451,-13.218006161451001
2017-10-21,202,113,145,54,116,10,5,170,Fall,6,2017,1,59.4,68.5,48.5,69.7,46.5,23.200000000000003,0.0,0.0,0.0,0.0,none,15.2,97.0,0.0,0.0,none,0.0,0,0.0,0.0,0.12199999999999978,0,0,99.52503216274879,3,151.0134865411562,18.986513458843802
2017-10-22,188,89,117,54,106,13,5,160,Fall,7,2017,1,60.9,65.4,58.2,66.1,49.1,16.999999999999993,0.0,0.0,0.0,0.0,none,17.4,61.2,0.0,0.0,none,0.0,0,0.0,0.0,0.0,0,0,84.69693977814055,2,141.3377520262805,18.662247973719502
2017-10-23,181,67,135,64,49,11,5,113,Fall,1,2017,1,63.6,69.1,60.5,69.7,60.0,9.700000000000003,0.0,0.0,0.0,0.0,none,28.9,100.0,0.0,0.0,none,0.012,0,0.0,0.0,0.0,0,0,64.12169653922115,3,114.49239808953409,-1.4923980895340918
2017-10-24,192,0,119,29,44,11,4,73,Fall,2,2017,0,65.4,68.1,65.5,69.1,63.0,6.099999999999994,0.0,0.456,0.169,0.0,rain,40.5,100.0,0.063,0.051,rain,1.065,1,0.012,0.0,0.011999999999999778,0,1,0.0,3,56.84419594173768,16.15580405826232
2017-10-25,191,47,131,57,50,24,8,107,Fall,3,2017,1,57.6,60.3,46.9,66.3,52.2,14.099999999999994,0.0,0.036000000000000004,0.02,0.0,rain,11.0,98.5,0.0,0.0,none,0.036000000000000004,1,1.065,0.012,1.0769999999999997,0,1,47.46807802018294,3,93.73686136563222,13.263138634367778
2017-10-26,189,0,132,24,33,9,5,57,Fall,4,2017,0,47.6,50.4,39.7,50.9,44.0,6.899999999999999,0.0,0.004,0.004,0.0,rain,26.8,53.2,0.075,0.039,rain,0.213,1,0.036000000000000004,1.065,1.1129999999999998,0,1,0.0,2,51.109690524186796,5.890309475813204
2017-10-27,191,52,141,68,34,13,5,102,Fall,5,2017,1,51.3,51.9,45.9,54.9,39.9,15.0,0.0,0.0,0.0,0.0,none,17.7,0.0,0.0,0.0,none,0.0,0,0.213,0.036000000000000004,1.3259999999999996,0,1,0.0,0,90.50887199962322,11.491128000376776
2017-10-28,186,101,151,54,82,10,4,136,Fall,6,2017,1,58.7,60.6,57.3,62.4,47.2,15.199999999999996,0.0,0.0,0.0,0.0,none,33.6,53.8,0.0,0.0,none,0.0,0,0.0,0.213,1.3259999999999996,0,0,106.91923510146901,2,155.74753918632197,-19.747539186321973
2017-10-29,191,0,126,22,43,18,7,65,Fall,7,2017,0,60.9,62.0,62.4,63.4,53.9,9.5,0.0,0.488,0.22,0.0,rain,35.6,100.0,0.303,0.146,rain,2.218,1,0.0,0.0,1.3139999999999996,0,0,0.0,3,74.91421656212333,-9.914216562123329
2017-10-30,177,0,128,13,36,14,5,49,Fall,1,2017,0,44.3,40.9,34.6,58.8,37.4,21.4,0.0,0.0,0.0,0.0,none,29.5,0.0,0.0,0.0,none,0.151,0,2.218,0.0,2.4669999999999996,0,1,0.0,0,58.420631717651304,-9.420631717651304
